series_id,year,value,air_temp
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,1994,0.993055556,282.8350524902344
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,1995,1.756944444,282.8753662109375
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,1996,1.666666667,282.6680603027344
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,1997,0.027777778,282.60394287109375
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,1998,8.118055556,284.36590576171875
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,1999,0.159722222,284.202392578125
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2000,3.645833333,282.8079528808594
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2001,0.097222222,283.4495849609375
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2002,2.513888889,283.531005859375
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2003,0.444444444,282.2851867675781
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2004,2.076388889,282.55987548828125
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2005,0.215277778,282.8475646972656
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2006,2.104166667,284.1266784667969
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2007,0.055555556,282.6824645996094
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2008,0.930555556,283.1448974609375
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2009,2.486111111,282.69537353515625
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2010,0,284.555419921875
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2011,3.930555556,283.86297607421875
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2012,0,284.6334228515625
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2013,1.777777778,283.2958984375
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2014,NA,283.0386962890625
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2015,0.402777778,283.43463134765625
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2016,0.618055556,284.5830078125
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2017,2.055555556,284.06854248046875
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2018,0.625,283.9353942871094
seriesD00039_site001_speciesTSUCAN_varialbe_seed_unit_seeds/m2,2019,2.3125,283.206787109375
seriesD00041_site001_speciesPINALB_varialbe_cone_unit_cones/branch,1995,1.333333333,277.1339416503906
seriesD00041_site001_speciesPINALB_varialbe_cone_unit_cones/branch,1996,0.916666667,275.7097473144531
seriesD00041_site001_speciesPINALB_varialbe_cone_unit_cones/branch,1997,0.361111111,277.10205078125
seriesD00041_site001_speciesPINALB_varialbe_cone_unit_cones/branch,1998,1,278.0980529785156
seriesD00041_site001_speciesPINALB_varialbe_cone_unit_cones/branch,1999,0.833333333,277.04052734375
seriesD00041_site001_speciesPINALB_varialbe_cone_unit_cones/branch,2000,0.333333333,276.58349609375
seriesD00041_site001_speciesPINALB_varialbe_cone_unit_cones/branch,2001,0.333333333,277.1492614746094
seriesD00041_site001_speciesPINALB_varialbe_cone_unit_cones/branch,2002,0,276.2347717285156
seriesD00041_site001_speciesPINALB_varialbe_cone_unit_cones/branch,2003,1.1,277.47552490234375
seriesD00041_site001_speciesPINALB_varialbe_cone_unit_cones/branch,2004,0.383333333,277.4461975097656
seriesD00041_site001_speciesPINALB_varialbe_cone_unit_cones/branch,2005,0,276.99908447265625
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1984,0.333333333,275.55413818359375
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1985,0.444444444,273.6521301269531
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1986,0.333333333,276.3592529296875
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1987,0.25,276.9254150390625
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1988,0.191666667,276.2626647949219
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1989,0.5,275.0311584472656
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1990,0.4,275.4052734375
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1991,0.613333333,275.7454528808594
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1992,1.138095238,276.5633239746094
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1993,0.514285714,274.3056640625
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1994,1.29047619,275.96429443359375
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1995,0.85952381,275.8493957519531
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1996,0.428571429,274.06005859375
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1997,0.15,276.1013488769531
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1998,0.40625,277.05035400390625
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,1999,0.04375,276.3939208984375
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,2000,0.172916667,275.43817138671875
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,2001,0.177083333,276.2217102050781
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,2002,0.1625,274.9864807128906
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,2003,0.197916667,276.46807861328125
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,2004,0.125,276.2509765625
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,2005,0.041666667,275.7944641113281
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,2006,0.2,276.6767883300781
seriesD00041_site002_speciesPINALB_varialbe_cone_unit_cones/branch,2007,0.714285714,276.592529296875
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,1994,0.833333333,277.4188232421875
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,1995,0.833333333,277.51251220703125
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,1996,0.8125,276.4090576171875
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,1997,0.375,277.3844299316406
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,1998,0.8125,278.19512939453125
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,1999,2.033333333,277.1978454589844
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,2000,1.2125,276.9801025390625
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,2001,0.083333333,277.5487060546875
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,2002,0.75,276.552734375
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,2003,2,277.7410583496094
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,2004,0.1875,277.70233154296875
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,2005,2.8125,277.4276123046875
seriesD00041_site003_speciesPINALB_varialbe_cone_unit_cones/branch,2006,0.3125,277.5840759277344
seriesD00041_site004_speciesPINALB_varialbe_cone_unit_cones/branch,1995,2.083333333,277.1339416503906
seriesD00041_site004_speciesPINALB_varialbe_cone_unit_cones/branch,1996,0.833333333,275.7097473144531
seriesD00041_site004_speciesPINALB_varialbe_cone_unit_cones/branch,1997,1.104166667,277.10205078125
seriesD00041_site004_speciesPINALB_varialbe_cone_unit_cones/branch,1998,1.145833333,278.0980529785156
seriesD00041_site004_speciesPINALB_varialbe_cone_unit_cones/branch,1999,0.145833333,277.04052734375
seriesD00041_site004_speciesPINALB_varialbe_cone_unit_cones/branch,2000,2.35,276.58349609375
seriesD00041_site004_speciesPINALB_varialbe_cone_unit_cones/branch,2001,0.55,277.1492614746094
seriesD00041_site004_speciesPINALB_varialbe_cone_unit_cones/branch,2002,1.675,276.2347717285156
seriesD00041_site004_speciesPINALB_varialbe_cone_unit_cones/branch,2003,1.508333333,277.47552490234375
seriesD00041_site004_speciesPINALB_varialbe_cone_unit_cones/branch,2004,0.533333333,277.4461975097656
seriesD00041_site004_speciesPINALB_varialbe_cone_unit_cones/branch,2005,1.758333333,276.99908447265625
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1978,2.5,276.3153991699219
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1979,0.333333333,276.78271484375
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1980,0,277.3605041503906
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1981,2.176666667,277.99102783203125
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1982,0.995238095,275.85491943359375
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1983,1.219047619,276.8926086425781
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1984,0.933333333,276.6052551269531
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1985,2.729166667,275.1759338378906
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1986,0.768333333,277.5666809082031
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1987,0.824242424,277.98284912109375
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1988,0.375,277.5303649902344
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1989,1.559722222,276.4166564941406
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1990,0.496153846,276.829833984375
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1991,0.981410256,276.802978515625
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1992,1.61474359,278.0876770019531
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1993,0.862820513,275.6234130859375
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1994,0.65,277.50848388671875
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1995,0.612820513,277.2836608886719
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1996,1.721794872,276.3062744140625
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1997,0.285897436,277.303466796875
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1998,1.886538462,278.1406555175781
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,1999,0.763461538,277.536376953125
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,2000,1.723717949,277.3183898925781
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,2001,1.266025641,278.1124267578125
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,2002,1.203846154,276.3116455078125
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,2003,1.458974359,277.89654541015625
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,2004,0.483974359,277.5295715332031
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,2005,0.86025641,277.5860900878906
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,2006,1.102564103,277.7571105957031
seriesD00041_site005_speciesPINALB_varialbe_cone_unit_cones/branch,2007,1.333333333,278.015625
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,1991,1.333333333,276.8352966308594
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,1992,0.916666667,278.07647705078125
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,1993,0.277777778,275.6924743652344
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,1994,0.472222222,277.4188232421875
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,1995,0.111111111,277.51251220703125
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,1996,2.166666667,276.4090576171875
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,1997,0.0625,277.3844299316406
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,1998,0.75,278.19512939453125
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,1999,3.25,277.1978454589844
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,2000,0.5,276.9801025390625
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,2001,1,277.5487060546875
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,2002,1.375,276.552734375
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,2003,2.2625,277.7410583496094
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,2004,0.875,277.70233154296875
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,2005,2.725,277.4276123046875
seriesD00041_site006_speciesPINALB_varialbe_cone_unit_cones/branch,2006,1.270833333,277.5840759277344
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,1989,0.75,275.21673583984375
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,1990,1.533333333,275.02508544921875
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,1991,0.4,274.986328125
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,1992,0.366666667,276.4294128417969
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,1993,1.466666667,274.3062438964844
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,1994,0.2,275.5107727050781
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,1995,0.15,275.76556396484375
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,1996,0.966666667,275.1824035644531
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,1997,0.333333333,275.53155517578125
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,1998,0.216666667,276.06390380859375
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,1999,1.6,275.3802490234375
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,2000,0.5,275.50341796875
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,2001,0.7,276.1709289550781
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,2002,0.35,275.0668640136719
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,2003,1.97,275.96356201171875
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,2004,0.35,275.76434326171875
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,2005,0.97,275.9367370605469
seriesD00041_site007_speciesPINALB_varialbe_cone_unit_cones/branch,2006,1.98,275.6861267089844
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1980,0.979166667,275.91986083984375
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1981,0.766666667,276.24267578125
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1982,0.366666667,274.3246154785156
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1983,0.6,275.2027587890625
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1984,0.7,274.65771484375
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1985,1.066666667,273.83074951171875
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1986,0.75,276.0129699707031
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1987,0.75,276.3750915527344
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1988,0.055555556,275.8432312011719
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1989,0.583333333,275.2250671386719
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1990,0.472222222,275.167724609375
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1991,0.880952381,275.0561828613281
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1992,1.629761905,276.5958251953125
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1993,0.75,274.4319152832031
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1994,0.214285714,275.9180908203125
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1995,0.18452381,275.606689453125
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1996,0.654761905,275.142578125
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1997,0.035714286,275.5634765625
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1998,0.591269841,276.4397888183594
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,1999,1.833333333,275.85528564453125
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,2000,0.345238095,275.88421630859375
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,2001,0.952380952,276.67425537109375
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,2002,0.595238095,274.8737487792969
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,2003,0.847619048,276.20538330078125
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,2004,0.44047619,275.9898986816406
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,2005,1.423809524,276.0737609863281
seriesD00041_site008_speciesPINALB_varialbe_cone_unit_cones/branch,2006,1.035714286,276.0076599121094
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1986,1,277.0816345214844
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1987,1.25,277.1559753417969
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1988,0,276.7638854980469
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1989,1,276.3089294433594
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1990,0,276.1927490234375
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1991,1.666666667,276.30072021484375
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1992,1.638888889,277.62188720703125
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1993,0.805555556,275.35272216796875
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1994,0.305555556,276.8221130371094
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1995,0,276.998779296875
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1996,0.916666667,276.2198181152344
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1997,0.083333333,276.8888854980469
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1998,0.166666667,277.4989318847656
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,1999,2.821428571,276.6290283203125
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,2000,0,276.5959777832031
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,2001,1.404761905,277.19952392578125
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,2002,0.261904762,276.15313720703125
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,2003,3.116666667,277.2254638671875
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,2004,0,277.10760498046875
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,2005,2.583333333,277.0143737792969
seriesD00041_site009_speciesPINALB_varialbe_cone_unit_cones/branch,2006,1.264285714,277.0223388671875
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1980,1,276.1258239746094
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1981,0.444444444,276.9832458496094
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1982,0.777777778,275.075927734375
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1983,1.777777778,276.16851806640625
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1984,1.333333333,275.9001159667969
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1985,0.520833333,273.9513244628906
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1986,0.729166667,276.69976806640625
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1987,0.5625,276.917724609375
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1988,0.645833333,276.49298095703125
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1989,0.833333333,275.5391540527344
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1990,1.05,275.6421203613281
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1991,1.316666667,275.94757080078125
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1992,1.133333333,277.0578308105469
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1993,1.583333333,274.6272277832031
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1994,0.566666667,276.5021667480469
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1995,1.35,276.4067687988281
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1996,1.516666667,274.903076171875
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1997,0.55,276.395263671875
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1998,1.083333333,277.4364013671875
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,1999,0.6,276.4947204589844
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,2000,0.2,275.9695739746094
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,2001,1.75,276.54315185546875
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,2002,1.15,275.4789733886719
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,2003,0.95,276.8433532714844
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,2004,0.45,276.7010803222656
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,2005,1.7,276.36767578125
seriesD00041_site010_speciesPINALB_varialbe_cone_unit_cones/branch,2006,1.266666667,276.8082580566406
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1978,1.5,276.3153991699219
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1979,0.916666667,276.78271484375
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1980,1.155,277.3605041503906
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1981,0.625,277.99102783203125
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1982,0.345833333,275.85491943359375
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1983,0.516666667,276.8926086425781
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1984,1.702380952,276.6052551269531
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1985,1.190740741,275.1759338378906
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1986,0.975,277.5666809082031
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1987,0.998484848,277.98284912109375
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1988,0.345454545,277.5303649902344
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1989,1.043939394,276.4166564941406
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1990,0.613636364,276.829833984375
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1991,1.35530303,276.802978515625
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1992,1.400757576,278.0876770019531
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1993,0.740909091,275.6234130859375
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1994,0.417424242,277.50848388671875
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1995,0.607575758,277.2836608886719
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1996,1.290909091,276.3062744140625
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1997,0.28030303,277.303466796875
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1998,1.277272727,278.1406555175781
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,1999,0.732575758,277.536376953125
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,2000,0.866666667,277.3183898925781
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,2001,1.575,278.1124267578125
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,2002,0.562121212,276.3116455078125
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,2003,1.15,277.89654541015625
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,2004,1.20530303,277.5295715332031
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,2005,1.916666667,277.5860900878906
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,2006,0.810606061,277.7571105957031
seriesD00041_site011_speciesPINALB_varialbe_cone_unit_cones/branch,2007,1.257575758,278.015625
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,1989,2,275.5391540527344
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,1990,0.666666667,275.6421203613281
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,1991,0.4,275.94757080078125
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,1992,0.2625,277.0578308105469
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,1993,0.125,274.6272277832031
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,1994,0.22,276.5021667480469
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,1995,0.792857143,276.4067687988281
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,1996,0.778571429,274.903076171875
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,1997,0.535714286,276.395263671875
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,1998,1.031818182,277.4364013671875
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,1999,0.572727273,276.4947204589844
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,2000,0.077272727,275.9695739746094
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,2001,1.354545455,276.54315185546875
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,2002,0.4,275.4789733886719
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,2003,1.618181818,276.8433532714844
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,2004,0.15,276.7010803222656
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,2005,2.3125,276.36767578125
seriesD00041_site012_speciesPINALB_varialbe_cone_unit_cones/branch,2006,0.875,276.8082580566406
